item_id,name
80506501060,Caracal Navy Issue Rosethorn SKIN (Permanent)
80506501580,Caracal Sniper Rosethorn SKIN (Permanent)
80506501670,Drake Rosethorn SKIN (Permanent)
80506502030,Drake Logistics Rosethorn SKIN (Permanent)
80506502120,Scorpion Rosethorn SKIN (Permanent)
80506502330,Drake E-War Rosethorn SKIN (Permanent)
80506502450,Raven Rosethorn SKIN (Permanent)
80506502490,Raven Striker Rosethorn SKIN (Permanent)
80506600670,Vexor Rosethorn SKIN (Permanent)
80506600710,Vexor Trainer Rosethorn SKIN (Permanent)
80506601070,Vexor Navy Issue Rosethorn SKIN (Permanent)
80506601590,Vexor Sniper Rosethorn SKIN (Permanent)
80506602140,Megathron Rosethorn SKIN (Permanent)
80506602150,Dominix Rosethorn SKIN (Permanent)
80506602500,Megathron Striker Rosethorn SKIN (Permanent)
80506700680,Stabber Rosethorn SKIN (Permanent)
80506700720,Stabber Trainer Rosethorn SKIN (Permanent)
80506701080,Stabber Fleet Issue Rosethorn SKIN (Permanent)
80506701420,Cyclone Rosethorn SKIN (Permanent)
80506701600,Stabber Sniper Rosethorn SKIN (Permanent)
80506701690,Hurricane Prototype Rosethorn SKIN (Permanent)
80506701700,Hurricane Rosethorn SKIN (Permanent)
80506701800,Cyclone Command Rosethorn SKIN (Permanent)
80506702050,Hurricane Logistics Rosethorn SKIN (Permanent)
80506702090,Cyclone Guardian Rosethorn SKIN (Permanent)
80506702160,Typhoon Rosethorn SKIN (Permanent)
80506702350,Hurricane E-War Rosethorn SKIN (Permanent)
80506702390,Cyclone II Command Rosethorn SKIN (Permanent)
80506702430,Cyclone II Guardian Rosethorn SKIN (Permanent)
80506702470,Tempest Rosethorn SKIN (Permanent)
80506802620,Succubus Rosethorn SKIN (Permanent)
80506902680,Gila Rosethorn SKIN (Permanent)
80507000300,Venture Training Rosethorn SKIN (Permanent)
80507000310,Venture Rosethorn SKIN (Permanent)
80507000740,Venture II Rosethorn SKIN (Permanent)
80507001180,Venture III Rosethorn SKIN (Permanent)
80507102640,Dramiel Rosethorn SKIN (Permanent)
80507201390,Prophecy Heartbreaker SKIN (Permanent)
80507201770,Prophecy Command Heartbreaker SKIN (Permanent)
80507202060,Prophecy Guardian Heartbreaker SKIN (Permanent)
80507202360,Prophecy II Command Heartbreaker SKIN (Permanent)
80507202400,Prophecy II Guardian Heartbreaker SKIN (Permanent)
80507302690,Phantasm Heartbreaker SKIN (Permanent)
80507302760,Nightmare Heartbreaker SKIN (Permanent)
80507402750,Rattlesnake Heartbreaker SKIN (Permanent)
80507502790,Vindicator Heartbreaker SKIN (Permanent)
80507601440,Retriever Heartbreaker SKIN (Permanent)
80507702710,Cynabal Heartbreaker SKIN (Permanent)
80507702780,Machariel Heartbreaker SKIN (Permanent)
